session_id,src_ip,session_start,session_end,duration,cmd_count,unique_cmds,cmd_failed_count,unique_failed_cmds,cmds_per_min,cmd_failed_per_min,cmd_failed_ratio,login_success,login_fail,fails_per_min,unique_users,unique_pass,pw_entropy_per_char,pw_entropy_total,pw_normalized_entropy,pw_length_mean,pw_unique_chars_mean,pw_total_strength,has_successful_login,has_any_commands,has_failed_commands,is_local_src,contains_recon_cmds,contains_install_cmds,contains_nav_cmds,contains_exit_cmd,attack_cluster,pca1,pca2
e2ccd3a8,0,2019-05-13 14:55:31.397339+00:00,2019-05-13 14:55:32.355477+00:00,0.958138,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1142713776910673,-0.48111795080670494
e2d138aa,0,2019-05-13 01:56:24.479179+00:00,2019-05-13 01:56:26.139483+00:00,1.660304,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.151074527481353,-0.46196411899119294
e2dcaaf6,0,2019-05-13 17:49:43.527866+00:00,2019-05-13 17:49:45.290736+00:00,1.76287,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1556177306343884,-0.4595996542757324
e2f7bdc3,0,2019-05-13 11:37:26.357699+00:00,2019-05-13 11:40:56.496692+00:00,210.138993,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.6763859481997785,-0.18857103550397042
e2f8f5de,0,2019-05-13 04:01:06.315295+00:00,2019-05-13 04:01:10.422067+00:00,4.106772,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.229392735467712,-0.42120418968049717
e2fcbb94,0,2019-05-13 01:39:54.924285+00:00,2019-05-13 01:39:55.880258+00:00,0.955973,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1141385204295466,-0.4811870950418354
e30fdb30,0,2019-05-13 00:22:18.865384+00:00,2019-05-13 00:25:19.229136+00:00,180.363752,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.6581298382026466,-0.19807224565807646
e31262d6,0,2019-05-13 10:32:16.783157+00:00,2019-05-13 10:32:21.628202+00:00,4.845045,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.2456089858829755,-0.4127646040770342
e3167434,0,2019-05-13 21:22:55.490676+00:00,2019-05-13 21:22:55.608470+00:00,0.117794,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.259725804723113,0.12056226706383703
e323756a,0,2019-05-13 08:39:09.449762+00:00,2019-05-13 08:39:09.699478+00:00,0.249716,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.246327927817764,0.12753505831654988
e333f316,0,2019-05-13 13:37:51.917261+00:00,2019-05-13 13:37:58.280705+00:00,6.363444,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.273343295782364,-0.39833055942707357
e340b026,0,2019-05-13 15:13:03.988389+00:00,2019-05-13 15:13:04.242217+00:00,0.253828,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.245933417144735,0.1277403774569949
e35dd2b0,0,2019-05-13 11:52:59.961398+00:00,2019-05-13 11:53:00.132566+00:00,0.171168,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.254123968740143,0.12347768666480284
e3610d7d,0,2019-05-13 08:26:39.665274+00:00,2019-05-13 08:26:39.800775+00:00,0.135501,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.257838263856584,0.12154461886003935
e3652ef1,0,2019-05-13 16:47:47.103754+00:00,2019-05-13 16:47:54.303342+00:00,7.199588,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.286260417315006,-0.39160797250756857
e3685321,0,2019-05-13 00:50:02.869654+00:00,2019-05-13 00:50:04.251193+00:00,1.381539,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.137780623041505,-0.46888279881243883
e36a430a,0,2019-05-13 14:38:57.432736+00:00,2019-05-13 14:38:57.614723+00:00,0.181987,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.25301963552333,0.12405242586032399
e3770272,0,2019-05-13 14:24:48.822231+00:00,2019-05-13 14:27:50.945559+00:00,182.123328,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.659289388933975,-0.19746876905849264
e37a5ce6,0,2019-05-13 02:36:46.230606+00:00,2019-05-13 02:36:46.431658+00:00,0.201052,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.251097980548127,0.1250525320037446
e38cad99,0,2019-05-13 23:35:45.172933+00:00,2019-05-13 23:35:45.338135+00:00,0.165202,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.2547373112428595,0.12315847868371231
e38e37fd,0,2019-05-13 17:32:13.067779+00:00,2019-05-13 17:32:13.319503+00:00,0.251724,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.246135115755139,0.12763540542924462
e39ca402,0,2019-05-13 02:42:20.580150+00:00,2019-05-13 02:42:20.750847+00:00,0.170697,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.254172276794478,0.12345254522029779
e3b5f7be,0,2019-05-13 15:22:44.466542+00:00,2019-05-13 15:22:44.653462+00:00,0.18692,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.252519457943263,0.12431273828741495
e3c0f35e,0,2019-05-13 10:48:35.360910+00:00,2019-05-13 10:48:40.025389+00:00,4.664479,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.2418404319255125,-0.41472591035381334
e3c6c2d6,0,2019-05-13 23:43:01.972795+00:00,2019-05-13 23:43:04.995143+00:00,3.022348,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.2007254885028473,-0.43612377211046877
e3e8b768,0,2019-05-13 01:16:02.870791+00:00,2019-05-13 01:16:03.897813+00:00,1.027022,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.118423559318059,-0.47895698933998154
e3f3c188,0,2019-05-13 22:42:53.154898+00:00,2019-05-13 22:42:53.272899+00:00,0.118001,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.259703566562877,0.12057384069227566
e3f9466d,0,2019-05-13 18:27:41.040454+00:00,2019-05-13 18:27:41.985816+00:00,0.945362,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1134852325051847,-0.48152709221875184
e3f9e098,0,2019-05-13 14:12:02.698737+00:00,2019-05-13 14:12:02.873711+00:00,0.174974,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.253734318130741,0.12368047643366324
e3ff6d79,0,2019-05-13 13:54:39.995780+00:00,2019-05-13 13:54:41.055202+00:00,1.059422,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1203280070076356,-0.4779658385565445
e3ff9b40,0,2019-05-13 22:38:26.496671+00:00,2019-05-13 22:38:27.869871+00:00,1.3732,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.137359364979136,-0.4691020383645838
e40093ff,0,2019-05-13 10:16:47.994690+00:00,2019-05-13 10:16:53.602684+00:00,5.607994,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.260343130036514,-0.40509636587811565
e40d21b2,0,2019-05-13 09:02:21.771408+00:00,2019-05-13 09:02:24.445295+00:00,2.673887,0,0,0,0,0.0,0.0,0.0,0,1,22.43924244130191,1,1,2.75,22.0,0.979569764547061,8.0,7.0,33.0,0,0,0,0,0,0,0,0,3,1.947795062640966,5.309054622198739
e40fb8b9,0,2019-05-13 12:25:51.699481+00:00,2019-05-13 12:25:51.809530+00:00,0.110049,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.260560828955127,0.12012768704030606
e42dd04c,0,2019-05-13 01:00:19.020634+00:00,2019-05-13 01:00:19.127929+00:00,0.107295,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.260859155276756,0.11997242608511126
e42de677,0,2019-05-13 23:35:45.238677+00:00,2019-05-13 23:35:45.356526+00:00,0.117849,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.259719895631482,0.12056534239157161
e433d78a,0,2019-05-13 07:40:16.433898+00:00,2019-05-13 07:40:16.601030+00:00,0.167132,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.254538552082295,0.12326192090414555
e43fd8ac,0,2019-05-13 22:23:46.759733+00:00,2019-05-13 22:23:46.816967+00:00,0.057234,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.266415306448965,0.11708078268772575
e4417a61,0,2019-05-13 16:19:15.697808+00:00,2019-05-13 16:19:18.781579+00:00,3.083771,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.2025455533025564,-0.43517653755946945
e4429bdf,0,2019-05-13 22:17:41.923252+00:00,2019-05-13 22:17:42.143122+00:00,0.21987,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.249230904948841,0.1260242328559636
e446b346,0,2019-05-13 19:15:10.843896+00:00,2019-05-13 19:15:10.920357+00:00,0.076461,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.264250837144339,0.11820725912430473
e457745e,0,2019-05-13 04:06:23.017391+00:00,2019-05-13 04:06:23.896614+00:00,0.879223,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.197335497160013,0.15303267964512904
e461101c,0,2019-05-13 10:12:54.139772+00:00,2019-05-13 10:15:57.118141+00:00,182.978369,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.659848839634972,-0.19717760852747757
e467884d,0,2019-05-13 11:23:18.267334+00:00,2019-05-13 11:23:23.412010+00:00,5.144676,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.251612818701413,-0.40963996923713375
e473a908,0,2019-05-13 00:43:27.788278+00:00,2019-05-13 00:43:30.625481+00:00,2.837203,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1950662878495346,-0.4390690465813075
e474c46a,0,2019-05-13 22:38:21.427393+00:00,2019-05-13 22:38:22.403715+00:00,0.976322,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1153814924322503,-0.480540202674556
e475a246,0,2019-05-13 18:20:56.497209+00:00,2019-05-13 18:20:57.480761+00:00,0.983552,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1158200412067347,-0.48031196434394446
e47d89bd,0,2019-05-13 08:14:09.202920+00:00,2019-05-13 08:14:10.185606+00:00,0.982686,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1157675967468736,-0.4803392585394023
e4815cf2,0,2019-05-13 21:59:47.880979+00:00,2019-05-13 21:59:48.117519+00:00,0.23654,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.247600851295951,0.12687257800293128
e4874bd0,0,2019-05-13 12:19:59.482082+00:00,2019-05-13 12:20:00.395098+00:00,0.913016,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1114715709757443,-0.482575082254606
e4956d47,0,2019-05-13 05:20:25.492145+00:00,2019-05-13 05:20:25.595760+00:00,0.103615,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.261258950540453,0.11976435663222117
e4a90e33,0,2019-05-13 21:28:08.868448+00:00,2019-05-13 21:28:15.093775+00:00,6.225327,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.271069235912348,-0.3995140711791079
e4a9cd27,0,2019-05-13 15:13:49.740251+00:00,2019-05-13 15:13:51.547317+00:00,1.807066,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.157523640524069,-0.45860774250485176
e4ac2694,0,2019-05-13 02:13:14.867394+00:00,2019-05-13 02:13:16.042342+00:00,1.174948,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1268828035074177,-0.47455446017026115
e4acde76,0,2019-05-13 19:33:24.428418+00:00,2019-05-13 19:33:25.387101+00:00,0.958683,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1143047989857395,-0.48110055702761656
e4add6dc,0,2019-05-13 16:57:59.226616+00:00,2019-05-13 16:58:01.083985+00:00,1.857369,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.159656730599327,-0.45749759707486454
e4afcebc,0,2019-05-13 01:33:57.093388+00:00,2019-05-13 01:33:57.242368+00:00,0.14898,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.256421049145546,0.12228219410499468
e4b2f8a8,0,2019-05-13 15:23:49.774334+00:00,2019-05-13 15:23:52.842661+00:00,3.068327,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.2020905113798843,-0.43541335958436495
e4bd16d3,0,2019-05-13 07:16:39.959837+00:00,2019-05-13 07:16:40.083566+00:00,0.123729,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.259089831211213,0.12089325312767811
e4bf8335,0,2019-05-13 12:36:53.934139+00:00,2019-05-13 12:36:55.125929+00:00,1.19179,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.127809204837898,-0.47407232384826703
e4cc3f1f,0,2019-05-13 11:16:54.708664+00:00,2019-05-13 11:16:55.058006+00:00,0.349342,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.237116434285748,0.1323290881451724
e4cfe4f4,0,2019-05-13 23:49:08.754659+00:00,2019-05-13 23:49:08.881986+00:00,0.127327,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.258705915647289,0.12109305814938597
e4d20799,0,2019-05-13 16:02:56.170712+00:00,2019-05-13 16:02:56.439199+00:00,0.268487,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.244537465415659,0.12846688659530675
e4dd03fd,0,2019-05-13 07:03:23.873301+00:00,2019-05-13 07:03:25.016792+00:00,1.143491,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1251331232812865,-0.4754650637727575
e4e84d1d,0,2019-05-13 13:11:25.944077+00:00,2019-05-13 13:11:28.978574+00:00,3.034497,0,0,0,0,0.0,0.0,0.0,0,1,19.772634085201584,1,1,1.0,2.0,1.0,2.0,2.0,5.0,0,0,0,0,0,0,0,0,3,-0.09206600842751585,5.373518331105095
e4ea2da9,0,2019-05-13 03:08:44.953269+00:00,2019-05-13 03:08:52.794332+00:00,7.841063,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.295306474076425,-0.3869000425942566
e4ef8b3b,0,2019-05-13 02:24:17.218527+00:00,2019-05-13 02:24:40.866606+00:00,23.648079,0,0,0,0,0.0,0.0,0.0,0,21,53.28128330437001,8,17,2.307723108668345,15.179317660789264,0.9868363759891976,6.0588235294117645,5.411764705882353,23.620494131377495,0,0,0,0,0,0,0,0,2,5.005633478954466,13.159013764103491
e4f86207,0,2019-05-13 22:17:41.966635+00:00,2019-05-13 22:17:42.158616+00:00,0.191981,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.252008457693122,0.12457868326507752
e4f9f9b8,0,2019-05-13 18:33:46.142622+00:00,2019-05-13 18:34:07.723257+00:00,21.580635,0,0,0,0,0.0,0.0,0.0,1,18,50.044866473915526,13,16,2.408237495258857,17.163315125807543,0.9724709911757446,6.882352941176471,5.764705882352941,26.36919747874872,1,0,0,0,0,0,0,0,2,6.658862722361797,11.968664177106515
e511aefc,0,2019-05-13 03:04:48.425663+00:00,2019-05-13 03:04:49.506531+00:00,1.080868,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.121572177546328,-0.4773183224231776
e51931d7,0,2019-05-13 04:21:25.224277+00:00,2019-05-13 04:21:26.300016+00:00,1.075739,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1212757937586155,-0.4774725724059927
e52ea3b3,0,2019-05-13 22:00:08.676947+00:00,2019-05-13 22:00:10.007945+00:00,1.330998,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.135204502394027,-0.47022351507991644
e532393f,0,2019-05-13 22:50:27.746066+00:00,2019-05-13 23:57:01.614267+00:00,3993.868201,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,3.0294997040277876,-0.0047965072526232905
e53bb333,0,2019-05-13 04:41:26.402406+00:00,2019-05-13 04:41:27.710920+00:00,1.308514,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.134040469740678,-0.4708293242510624
e5447984,0,2019-05-13 03:34:51.783235+00:00,2019-05-13 03:34:53.117518+00:00,1.334283,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1353736314120724,-0.4701354935712897
e551dd3d,0,2019-05-13 11:17:14.601178+00:00,2019-05-13 11:17:15.618580+00:00,1.017402,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1178522389579255,-0.4792543273165714
e5567429,0,2019-05-13 02:30:55.519125+00:00,2019-05-13 02:30:57.440738+00:00,1.921613,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1623270278729088,-0.45610786752271876
e557e403,0,2019-05-13 21:29:16.844924+00:00,2019-05-13 21:29:17.844896+00:00,0.999972,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1168101175039866,-0.479796689021312
e5580f17,0,2019-05-13 05:41:30.634988+00:00,2019-05-13 05:41:30.755833+00:00,0.120845,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.259398449782316,0.12073263567401636
e57c9f1d,0,2019-05-13 17:02:13.218466+00:00,2019-05-13 17:02:13.397839+00:00,0.179373,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.253285526774384,0.12391404541373406
e586c8bb,0,2019-05-13 15:13:08.998324+00:00,2019-05-13 15:13:10.025882+00:00,1.027558,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.118455311926471,-0.4789404640119949
e58f7b10,0,2019-05-13 06:09:57.897632+00:00,2019-05-13 06:09:57.999990+00:00,0.102358,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.261395816555039,0.1196931260815867
e590ad4b,0,2019-05-13 12:56:13.214238+00:00,2019-05-13 12:56:17.359845+00:00,4.145607,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.2303025675008876,-0.42073067668383474
e59e9e5d,0,2019-05-13 22:59:57.672160+00:00,2019-05-13 22:59:58.615419+00:00,0.943259,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1133553339899853,-0.4815946966039033
e5a69baf,0,2019-05-13 10:21:05.095319+00:00,2019-05-13 10:21:05.251657+00:00,0.156338,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.255654410150105,0.12268118371500285
e5b6a23a,0,2019-05-13 21:18:49.285614+00:00,2019-05-13 21:18:49.428048+00:00,0.142434,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.257107222910476,0.1219250818207313
e5c6b54c,0,2019-05-13 22:29:46.786387+00:00,2019-05-13 22:29:46.977479+00:00,0.191092,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.25209806118282,0.12453205002358762
e5d77bb0,0,2019-05-13 03:32:53.690533+00:00,2019-05-13 03:32:53.987778+00:00,0.297245,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,-4.241845149208699,0.12986807568146208
e5ddfdf5,0,2019-05-13 18:13:27.594643+00:00,2019-05-13 18:13:28.675315+00:00,1.080672,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,1,2.321928094887362,11.60964047443681,1.0,5.0,5.0,19.10964047443681,1,0,0,0,0,0,0,0,0,2.1215608649448656,-0.47732420995364827
